geomorph,ratio
Vegbar,0.478971962616823
Sbar,1
Const,0.0844155844155844
Chan,0
Const,0.163819095477387
Vegbar,0.0963311752011932
Sbar,0.697368421052632
Const,0.343564356435644
Const,0.00904977375565611
Sbar,1
Sbar,0.171428571428571
Const,0.111261872455751
Recirc,0
Sbar,0.333333333333333
Const,0.116613418530351
Chan,0
Const,0.128576392910774
Sbar,0.201197930846993
Sbar,0.957446808510638
Vegbar,0.497257769652651
Vegbar,0.479158550837554
Const,0.106337633202468
Recirc,0.794871794871795
Sbar,0.24
Const,0.141868512110727
Recirc,0.666666666666667
Sbar,0.703389830508475
Sbar,0.857142857142857
Vegbar,0.178690344062153
Vegbar,0.0129496402877698
Vegbar,0.0902335456475584
Const,0.0802863717721306
Vegbar,0.0685483870967742
Vegbar,0.236104935526901
Vegbar,0.0656044985941893
Const,0.0826923076923077
Const,0.183824893341094
Sbar,0
Vegbar,0.0184615384615385
Vegbar,0.0161290322580645
Const,0.00681818181818182
Const,0.306666666666667
Const,0.0115904700579524
Sbar,0.15606936416185
Vegbar,0.0698478561549101
Const,0.171740379092476
Const,0
Vegbar,0.0434027777777778
Const,0.0928030303030303
Sbar,0.387755102040816
Vegbar,0.00456781447647423
Sbar,0.0396825396825397
Const,0.0661625708884688
Const,0.0289115646258503
Sbar,0
Const,0
Sbar,0.506065857885615
Chan,0
Const,0.34624468587624
Recirc,0
Const,0
Recirc,0
Chan,0
Chan,0
Const,0.0314502038439138
Const,0.134588295556409
Const,0
Sbar,0.113207547169811
Vegbar,0.207792207792208
Sbar,0.416666666666667
Const,0
Recirc,0
Const,0.125
Recirc,0
Sbar,0
Sbar,0
Const,0.0261437908496732
Const,0.0873493975903614
Recirc,0
Sbar,0
Chan,0
Const,0.0183066361556064
Const,0.0482315112540193
Sbar,0.0196078431372549
Sbar,0
Const,0.00534124629080119
Const,0.0573313039066464
Sbar,0.772727272727273
Sbar,0.380281690140845
Const,0.0052199850857569
Sbar,0
Const,0.0106382978723404
Const,0
Const,0.0556368960468521
Recirc,0
Sbar,0.666666666666667
Sbar,0.167577413479053
Const,0.206971677559913
Recirc,0.040948275862069
Vegbar,0.309033989266547
Vegbar,0.211155378486056
Const,0.185185185185185
Sbar,0.185185185185185
Sbar,0.709923664122137
Vegbar,0.295252225519288
Const,0.180397727272727
Recirc,0
Sbar,0.284090909090909
Const,0.0817120622569859
Sbar,0
Chan,0
Const,0.024346257889991
Recirc,0
Const,0.0364842454394693
Recirc,0
Chan,0
Const,0
Sbar,0.794117647058824
Sbar,0.9
Const,0.501457725947522
Sbar,0.171428571428571
Const,0.329268292682927
Const,0.381679389312977
Sbar,0.709677419354839
Const,0.172043010752688
Sbar,1
Chan,0
Const,0.0386473429951691
Const,0
Sbar,0.8
Const,0.108225108225108
Sbar,1
Sbar,0.620689655172414
Chan,0
Const,0.2199203187251
Recirc,0
Const,0.422373235755358
Recirc,0.355555555555556
Sbar,0
Chan,0
Const,0.165714285714716
Sbar,0.180135440180587
Const,0.00473559589581689
Chan,0.0645161290322581
Chan,0
Const,0.142899233942251
Recirc,0.021978021978022
Sbar,0.857142857142857
Vegbar,0.0995575221238938
Sbar,0.163934426229508
Const,0.101460415065334
Sbar,0.50763358778626
Sbar,0.851239669421488
Vegbar,0.440289505428227
Chan,0
Const,0.0412871888282351
Sbar,0.212121212121212
Const,0.230769230769231
Sbar,0.316774658027358
Const,0
Sbar,0.21927374301676
Sbar,1
Const,0.0686821250365884
Sbar,0.556318681318681
Vegbar,0.106396191264969
Const,0.0790012279983627
Recirc,0
Sbar,0.514713474445018
Const,0.0757894736842105
Sbar,0.416
Vegbar,0.0403508771929825
Chan,0
Const,0.0202086049543677
Recirc,0
Chan,0
Const,0.0509885535900767
Recirc,0
Const,0.132146794770934
Recirc,0
Sbar,0.156424581005587
Sbar,0.178082191780822
Vegbar,0.13295615275829
Const,0.0727530077849579
Recirc,0.04
Const,0
Sbar,0.407407407407407
Vegbar,0.344483985765125
Const,0.124251497005988
Const,0.057315233785822
Sbar,0.621621621621622
Chan,0
Sbar,0.0416666666666667
Const,0.274261603375527
Recirc,0
Sbar,0.345864661654135
Const,0.203321878579611
Sbar,0.65983606557377
Vegbar,0
Vegbar,0.450010986597341
Const,0.436453375638992
Sbar,0.147392290249433
Vegbar,0.182038834951456
Const,0.0526315789473684
Const,0
Sbar,0.277777777777778
Sbar,0.944444444444445
Const,0.388613861386139
Recirc,0
Sbar,1
Sbar,0.428571428571429
Const,0.104066985645933
Recirc,0.625
Sbar,0.693372371571218
Const,0.166412213740458
Const,0.277903682719547
Chan,0
Recirc,0
Recirc,0.25
Chan,0
Const,0
Const,0.266396213657877
Sbar,0.486486486486486
Vegbar,0.24453125
Chan,0
Const,0.0664136622390892
Recirc,0
Vegbar,0.209890109889726
Const,0.0325887953131914
Recirc,0
Sbar,0.0651672433680607
Chan,0
Chan,0
Const,0.149808515431066
Sbar,0.791666666666667
Chan,0
Const,0.578877005347594
Recirc,0
Sbar,0.233771743742045
Sbar,0.0543478260869565
Const,0.13599595551096
Sbar,0.481927710843373
Chan,0.0840336134453781
Const,0.088622935918733
Recirc,0
Sbar,0
Chan,0
Const,0.0381679389312977
Sbar,0.0752032520325203
Const,0
Chan,0
Const,0.0382096069868996
Recirc,0.142857142857143
Sbar,0.597883597883598
Sbar,0.255882352941177
Vegbar,0.157082748948107
Chan,0
Chan,0
Const,0.115242197536505
Recirc,0
Chan,0
Const,0.0917303683114867
Sbar,0.780487804878049
Sbar,0.977777777777778
Vegbar,0.294144909624367
Sbar,0.600161550887722
Chan,0
Const,0.187870497036024
Const,0.829268292682927
Chan,0.00680272108843537
Const,0.213689482470785
Recirc,0
Sbar,0.0412371134020619
Chan,0
Chan,0.166666666666667
Const,0.0600522193212359
Const,0.0577281191805794
Recirc,0
Sbar,1
Sbar,0.162074554294976
Sbar,0.773255813953488
Vegbar,0.0642387455739939
Chan,0
Chan,0
Const,0.111666666666667
Sbar,0.432432432432432
Sbar,0.684101858224363
Vegbar,0.132129825235133
Const,0.177994513867452
Chan,0
Const,0.14358129514646
Sbar,0.462222222222222
Sbar,0.687593423019432
Vegbar,0.179594816572531
Const,0.294879703886717
Sbar,0.910994764397906
Vegbar,0.334185303514377
Chan,0.0476190476190476
Chan,0
Const,0.246225145761882
Sbar,0.944827586205883
Vegbar,0.728529323983515
Sbar,0.362927414517097
Vegbar,0.222737410493896
Const,0.201298701298701
Sbar,0.588607594936709
Vegbar,0.171815083084698
Sbar,0.96551724137931
Const,0.131637331755852
Const,0.141387559808274
Recirc,0.1
Sbar,0.74189364461738
Chan,0.06
Chan,0
Const,0.143979057591832
Sbar,0.534278959810875
Vegbar,0.125735177237223
Sbar,0.263391294199716
Vegbar,0.15144157814871
Vegbar,0.30048883350877
Const,0.166134913400088
Recirc,0.267741935483871
Sbar,0.592920353982301
Const,0.11090458488228
Const,0.0547576301615799
Sbar,0.167006109979148
Const,0.0912814511408401
Sbar,0.952702702702703
Vegbar,0.320592234477011
Sbar,0.458659407960331
Vegbar,0.155168240135936
Const,0.0514563106796116
Sbar,0.452456418383518
Sbar,0.359375
Vegbar,0.0725416442772703
Chan,0
Const,0.124502402196379
Recirc,0
Sbar,0.74390243902439
Vegbar,0.427669035448614
Sbar,0.877846790890269
Vegbar,0.190705128205128
Const,0.105357142857143
Sbar,0.575091575091575
Vegbar,0.172462538874509
Sbar,0.298245614035088
Const,0.279705573080967
Sbar,0.6875
Sbar,0.466666666666667
Const,0.165154264972777
Recirc,1
Const,0.107692307692308
Sbar,0.714908802537669
Const,0.198776758409786
Const,0.0785953177257525
Recirc,1
Sbar,0.8698224852071
Vegbar,0.504451038575668
Const,0.0920893197160359
Recirc,0
Sbar,0.56860784803728
Const,0.167300380227784
Sbar,0.539836187639613
Sbar,0.8
Vegbar,0.223934426230242
Chan,0
Const,0.124934175882208
Chan,0
Chan,0
Const,0.248855461086084
Recirc,0
Vegbar,0.0474860335195531
Const,0.0942307692307692
Const,0.0766550522648084
Sbar,1
Chan,0
Chan,0
Const,0.0205128205128205
Recirc,0
Sbar,0.9
Vegbar,0.0846153846153846
Const,0.322274881516588
Recirc,0
Sbar,0.142857142857143
Sbar,0.875
Const,0.415349887133183
Vegbar,0.177657657657978
Const,0.340688732865547
Recirc,0
Sbar,0.854430379746835
Sbar,0.954954954954955
Vegbar,0.732830820770519
Const,0.176470588235294
Const,0.235792349727098
Recirc,0.032258064516129
Sbar,0.475550122249389
Vegbar,0.0196078431372549
Vegbar,0.152253349573691
Sbar,0.220543806646526
Sbar,0.947916666666667
Vegbar,0.100283822138262
Sbar,0.0789473684210526
Vegbar,0.145942180424685
Const,0.0473208072372999
Vegbar,0.159420289855072
Chan,0
Const,0.246943765281174
Recirc,0.333333333333333
Const,0.00398936170212766
Sbar,0.698412698412698
Vegbar,0.299140049140049
Chan,0
Const,0.136950904392942
Sbar,0.617977528089888
Vegbar,0.414509169362421
Sbar,0
Sbar,0.617021276595745
Vegbar,0.230686406459986
Const,0.0963341858482523
Sbar,0.0429184549356223
Vegbar,0.11799252536007
Chan,0
Const,0.139107611548556
Recirc,0
Const,0.165063432315743
Sbar,0.416575790621592
Sbar,0.435714285714286
Sbar,0.382
Vegbar,0.115438432835686
Recirc,0
Chan,0
Const,0.115371209480454
Sbar,0.581089289331
Vegbar,0.217247628184397
Sbar,0.591809775429326
Vegbar,0.202195681023043
Const,0.0338600451467269
Vegbar,0.0318232871583081
Chan,0
Const,0.0335235378030188
Recirc,0.0384615384615385
Const,0.201550046237219
Sbar,0.648924122310306
Const,0.0116279069767442
Sbar,0.438456420492349
Vegbar,0.0813926135028967
Sbar,0
Const,0.107679054885553
Recirc,0
Recirc,0
Sbar,0.867328519855596
Vegbar,0.141594224252038
Vegbar,0.0686413982319219
Const,0.069418904008763
Recirc,0.132352941176471
Sbar,0.308900523560209
Sbar,0.176923076923077
Vegbar,0.0594227504244482
Sbar,0.394179894180443
Vegbar,0.121812765358902
Const,0.143477561524851
Recirc,1
Sbar,0.222222222222222
Sbar,0.493573264781491
Vegbar,0.239027905148447
Const,0.180761297581099
Sbar,0.103266596417281
Const,0.532808398950131
Sbar,1
Sbar,0.640718562874251
Const,0.0910518053375196
Vegbar,0.157656481240132
Const,0.11331284373989
Recirc,0.523809523809524
Sbar,0.888208269525268
Sbar,0.976
Chan,0
Const,0.131451612903579
Recirc,0
Sbar,0.454014598540146
Sbar,0.877952755905512
Const,0.0173697270471464
Recirc,0.0576923076923077
Sbar,0.793814432989691
Sbar,0.256271917992295
Vegbar,0.0910611379746051
Chan,0
Const,0.010126582278481
Recirc,0.573333333333333
Sbar,0.494252873563218
Sbar,0.777777777777778
Const,0.363825363825364
Sbar,0.947368421052632
Const,0.229880631498767
Sbar,0.5
Vegbar,0.478285077951002
Sbar,0.683453237410072
Sbar,0.761421319797874
Vegbar,0.253557594713522
Const,0.0873143101421862
Recirc,0.833333333333333
Vegbar,0.084435586156836
Const,0.0460992907801418
Recirc,0.15
Sbar,0.993055555555555
Vegbar,0.335122699387051
Const,0.00283587380361071
Const,0.131526337812109
Sbar,0.96969696969697
Sbar,0.506151142355009
Vegbar,0.158803986710788
Chan,0.6
Const,0.0745110716018058
Sbar,0.0434782608695652
Vegbar,0.377297600672966
Const,0.0645994832041344
Sbar,0.503298774740811
Const,0.00106666666666667
Sbar,0.227272727272727
Chan,0.4
Const,0.0578199052132701
Const,0.0379768392369926
Recirc,0
Sbar,0.695812807881773
Vegbar,0.366788221847203
Const,0.262740656851642
Sbar,0.681818181818182
Vegbar,0.159417184486652
Const,0.100282485875352
Recirc,0.2
Sbar,0
Sbar,0.75
Const,0.250996015935961
Sbar,0.226993865030675
Vegbar,0.0405682483890459
Vegbar,0.0196866211329851
Const,0.0800563998119379
Recirc,0.0769230769230769
Vegbar,0.0439152098640318
Chan,0
Const,0.145394006658999
Recirc,0
Sbar,0.725663716814159
Vegbar,0.0750116117045111
Sbar,0
Sbar,0.292025862068966
Sbar,0
Const,0.0151133501259446
Recirc,0.184782608695652
Sbar,0.75
Sbar,0.90625
Sbar,0.203125
Vegbar,0.168877599021704
Const,0.057071960297969
Sbar,0.3125
Vegbar,0.129034730538799
Chan,0
Const,0.138752052545156
Sbar,0.35655737704918
Sbar,0.228824273072061
Sbar,0.196078431372549
Vegbar,0.0125595495885801
Sbar,0.18
Const,0.0691761113394594
Sbar,0.211148648648649
Chan,0
Const,0.0313993174061433
Sbar,0.307240704500979
Sbar,0.467948717948718
Vegbar,0.127659574468186
Const,0.0836744522031762
Recirc,0.0625
Sbar,0.7
Sbar,0.431137724550898
Const,0.181268882175227
Vegbar,0.444783573808115
Const,0.00717703349282297
Recirc,0
Sbar,0.548126377663483
Chan,0
Const,0.460550800148651
Sbar,0.137096774193548
Sbar,0.62184249628529
Vegbar,0.561041292638509
Const,0.0296052631578947
Sbar,0.783783783783784
Const,0
Sbar,0
Vegbar,0.0113744075829025
Vegbar,0.0102711585866815
Const,0.00259796492746786
Recirc,0
Sbar,0.0554675118858954
Const,0
Recirc,0
Sbar,0
Sbar,0.00561797752808989
Vegbar,0.0344652038894087
Const,0.0150803812775536
Recirc,0
Sbar,0
Sbar,0
Sbar,0
Vegbar,0.00738431243845801
Const,0.00823618854536761
Vegbar,0.0252590673574896
Const,0.0275258552107975
Recirc,0
Sbar,0.187096774193548
Sbar,0
Vegbar,0.0310536044361144
Chan,0
Const,0.0176759410802542
Sbar,0.0414507772020725
Vegbar,0.0107466063348416
Const,0.0264244426094137
Recirc,0
Vegbar,0.00807265388496468
Const,0.0307971014492754
Recirc,0.163934426229508
Sbar,0
Recirc,0
Const,0.0135135135135135
Recirc,0
Sbar,0.00572675211343643
Chan,0
Const,0.00526650322346318
Recirc,0
Sbar,0
Chan,0
Chan,0
Const,0
Sbar,0
Vegbar,0.00409378489020452
Chan,0
Const,0.00243072435585805
Recirc,0
Sbar,0.00226757369614512
Const,0
Chan,0
Const,0.00197628458498024
Sbar,0
Sbar,0.0105196047178833
Vegbar,0.00978081546075314
Const,0.0356275303643725
Recirc,0
Sbar,0.00874794969928923
Chan,0
Const,0.0327596618356994
Recirc,0
Sbar,0.0166666666666667
Chan,0
Const,0.00932400932400932
Chan,0
Const,0.203758389261745
Recirc,0
Sbar,0.136842105263158
Sbar,0.174157303370786
Vegbar,0.0656565656565657
Chan,0
Const,0.0414052697615195
Recirc,0
Sbar,0
Vegbar,0
Chan,0
Const,0.484848484848485
Sbar,0
Const,0.363636363636364
Recirc,0
Vegbar,0
Chan,0
Const,0
Const,0
Vegbar,0.036426116838488
Const,0.197183098591549
Sbar,0
Chan,0
Const,0
Sbar,0.1
Const,0
Const,0.666666666666667
Const,0.488888888888889
Sbar,1
Vegbar,0.141063515509775
Vegbar,0.195852534562212
Const,0
Vegbar,0.112306368330465
Const,0
Sbar,0.269230769230769
Const,0.0927940176748933
Recirc,0
Vegbar,0.0173010380622837
Const,0.028436018957346
Const,0.242840095465394
Recirc,0
Sbar,0
Sbar,0.857142857142857
Chan,0
Const,0.017636684303351
Recirc,0
Vegbar,0.104562737642586
Chan,0
Const,0.140350877192982
Sbar,0.5
Vegbar,0
Sbar,0
Const,0.0107991360691145
Const,0.00772532188841202
Vegbar,0.16295636687396
Vegbar,0.027027027027027
Chan,0
Const,0
Terr,0
Sbar,1
Chan,0
Chan,0
Const,0.0929577464788733
Const,0
Const,0
Vegbar,0.0422647527910686
Chan,0
Chan,0
Const,0.152173913043478
Sbar,0.5
Vegbar,0
Sbar,0
Terr,0.202898550724638
Chan,0
Const,0
Vegbar,0
Sbar,0.872093023255814
Vegbar,0.187782805429864
Sbar,0.510869565217391
Chan,0
Const,0.225
Chan,0.75
Const,0.0558252427184466
Sbar,0.232142857142857
Vegbar,0.100522193211488
Vegbar,0.0459965928449744
Const,0.259928963513077
Recirc,0.0740740740740741
Sbar,0.138461538461538
Recirc,0
Vegbar,1
Recirc,0
Terr,0.4
Sbar,0
Const,0
Const,0.0196078431372549
Terr,0
Sbar,0.777777777777778
Vegbar,0.101187648456057
Const,0.108108108108108
Recirc,0
Sbar,0.0227272727272727
Vegbar,0.0208562019758507
Const,0
Const,0.0434782608695652
Vegbar,0.19000679809621
Sbar,0.481412639405204
Sbar,0
Vegbar,0.0640522875816993
Vegbar,0.00892857142857143
Chan,0
Const,0.358333333333333
Recirc,0
Const,0.348375451263538
Sbar,0.460048426150121
Vegbar,0.270175438596491
Sbar,0.673913043478261
Const,0
Sbar,0
Vegbar,0.00447427293064877
Chan,0
Const,0.130434782608696
Recirc,0.714285714285714
Sbar,0.932515337423313
Vegbar,0.14004914004914
Const,0.204160887656033
Sbar,0.757142857142857
Sbar,0.767952840300107
Const,0.350210970464135
Sbar,0.307692307692308
Const,0.223762376237624
Sbar,0.61522633744856
Sbar,0.185714285714286
Const,0.148148148148148
Const,0
Sbar,0.405660377358491
Const,0.0332225913621262
Const,0.0407566902491854
Recirc,0
Sbar,0.223646723646724
Vegbar,0.243923994697304
Chan,0.0153846153846154
Const,0.216107008499072
Recirc,0.0344827586206897
Sbar,0.425764192139738
Vegbar,0.21832884097035
Sbar,1
Const,0.301587301587302
Chan,0
Const,0.426470588235294
Const,0
Sbar,0.92948717948718
Sbar,0.553956834532374
Const,0.264516129032258
Sbar,0.815047021943574
Vegbar,0.4325
Const,0.267942583732057
Const,0.217391304347826
Sbar,0
Const,0.309352517985612
Const,0.818181818181818
Const,0.729411764705882
Sbar,0.209302325581395
Const,0.504885993485342
Sbar,0.363636363636364
Vegbar,0.2453125
Const,0.442524417731029
Sbar,0.921768707482993
Const,0.545019157088123
Const,0.312925170068027
Recirc,0.5
Sbar,0.728434504792332
Sbar,0
Const,0
Vegbar,0.564327485380117
Const,0.0197044334975369
Const,0.243230174081238
Recirc,0
Sbar,0.71858407079646
Const,0.0351906158357771
Sbar,0.716109422492401
Recirc,0
Sbar,0.13543490951547
Sbar,0.676638176638177
Const,0.445652173913043
Sbar,0.59478672985782
Sbar,0.770833333333333
Sbar,0.418604651162791
Const,0.439228295819936
Sbar,0.325
Const,0.335372069317023
Const,0.606102635228849
Chan,0
Chan,0
Const,0.237663960024613
Recirc,0.112582781456954
Sbar,0.753831862517418
Sbar,1
Const,0.933333333333333
Chan,0
Const,0.229295003422313
Sbar,0.41796875
Sbar,0.415873015873016
Const,0.222535211267606
Sbar,0.670588235294118
Vegbar,0.206219312602291
Sbar,0.732186732186732
Sbar,0.765673175745118
Vegbar,0.496688741721854
Sbar,0.65979381443299
Sbar,0.782608695652174
Vegbar,0.664371772805508
Sbar,0.769230769230769
Sbar,0.633333333333333
Sbar,0.378048780487805
Sbar,0.855072463768116
Sbar,0.786407766990291
Sbar,0.140151515151515
Recirc,0
Sbar,0.61925601750547
Vegbar,0.244993540051284
Sbar,0.557275541795666
Sbar,0.148148148148148
Sbar,0.781395348837209
Vegbar,0.607717041800643
Sbar,0.0246913580246914
Recirc,0
Sbar,0.397058823529412
Sbar,0.833333333333333
Vegbar,0.360007639419519
Sbar,0.407801418439716
Vegbar,0.241462158915394
Recirc,0
Sbar,0.810551558752998
Vegbar,0.35271108713269
Recirc,0.123287671232877
Vegbar,0.616922203293366
Sbar,0.401630988786952
Recirc,0
Sbar,0.42
Vegbar,0.271936015055441
Sbar,0.798082869512674
Vegbar,0.157146032451656
Sbar,0.267241379310345
Sbar,0.193181818181818
Recirc,0
Sbar,0.820224719101123
Vegbar,0.323496027240853
Sbar,0.481228668941979
Vegbar,0.189807252531852
Recirc,0.262295081967213
Sbar,0.640765765765766
Vegbar,0.209681733083993
Sbar,0.80325960419092
Sbar,0.808364839318516
Vegbar,0.309787145241387
Sbar,0
Recirc,0
Sbar,0.15086932136848
Recirc,1
Sbar,0.284536082474227
Sbar,0.534883720930233
Vegbar,0.0520067834934992
Vegbar,0
Sbar,0.554739652870494
Sbar,1
Sbar,0.763358778625954
Sbar,0.461538461538462
Vegbar,0.204502814258912
Sbar,0.585365853658537
Sbar,0.781818181818182
Vegbar,0.410583941605304
Recirc,0
Sbar,0.315217391304348
Sbar,0.743295019157088
Sbar,0.511961722488038
Sbar,0.826370757180157
Recirc,0
Sbar,0.333333333333333
Sbar,0.347921225382932
Recirc,0
Recirc,0
Sbar,0.322065727699531
Sbar,0.5
Recirc,0.0151515151515152
Sbar,0.738461538461539
Vegbar,0.457994579945799
Sbar,0.995535714285714
Sbar,0.930555555555555
Vegbar,0.311464397670996
Sbar,0.0344827586206897
Recirc,0.19047619047619
Sbar,0.734920634920635
Vegbar,0.207446808510638
Sbar,0.904761904761905
Vegbar,0.297570850202429
Sbar,0.5
Vegbar,0.245886654478976
Sbar,0.866666666666667
Vegbar,0.160804020100503
Sbar,0.385793871866295
Vegbar,0.209445585215606
Sbar,0.883720930232558
Vegbar,0.208066896212494
Recirc,0
Sbar,0.662835249042146
Vegbar,0.227835562159485
Sbar,0.797530864197531
Vegbar,0.152447552447552
Sbar,0.557432432432432
Vegbar,0.283973187081048
Sbar,0.137787056367432
Sbar,0.121827411167513
Vegbar,0.452631578947368
Sbar,0.210843373493976
Recirc,0.0851063829787234
Sbar,0.371859296482412
Sbar,0.920454545454545
Vegbar,0.246164336856881
Recirc,0
Sbar,0.666666666666667
Sbar,0.694444444444444
Sbar,0
Recirc,0.148936170212766
Sbar,0.0173913043478261
Recirc,0
Sbar,0.816176470588235
Vegbar,0.273957158962796
Sbar,0.125
Sbar,0.0227272727272727
Vegbar,0.0580244070919388
Vegbar,0.986486486486487
Sbar,0.133333333333333
Sbar,0
Recirc,0.4
Recirc,0.588235294117647
Sbar,0.320987654320988
Vegbar,0.169992609016999
Vegbar,0.234234234234234
Sbar,0.666666666666667
Sbar,0
Vegbar,0.258188824662813
Recirc,0
Sbar,0.0295566502463054
Sbar,0.5
Vegbar,0.454545454545455
Vegbar,0.764108352144469
Recirc,0
Sbar,0
Recirc,0
Sbar,0.640625
Sbar,0.762979683972912
Vegbar,0.538037486218302
Recirc,0
Sbar,0.491071428571429
Vegbar,0.20357524012834
Sbar,1
Recirc,1
Sbar,0.192307692307692
Vegbar,0.192609182530795
Recirc,0
Sbar,0.662251655629139
Sbar,0.486590038314176
Sbar,0.565217391304348
Sbar,0.588235294117647
Sbar,0.368292682926829
Recirc,0
Sbar,0
Recirc,0.0384615384615385
Sbar,0.730103806228374
Vegbar,0.246433841613379
Sbar,0.371323529411765
Sbar,0.966666666666667
Sbar,0.595477386934673
Vegbar,0.167132476243712
Recirc,0
Sbar,0.296610169491525
Sbar,0.170212765957447
Recirc,0.342465753424658
Sbar,0.962962962962963
Vegbar,0.297499281403129
Sbar,0.16
Sbar,0.105555555555556
Sbar,0.616628175519631
Vegbar,0.256544502617801
Sbar,0.5
Sbar,0.448717948717949
Sbar,0.8
Recirc,0.150537634408602
Sbar,0.132488479262673
Sbar,0.687943262411348
Sbar,0.598187311178248
Sbar,0.736345993899728
Sbar,0.863636363636364
Recirc,0
Sbar,0.472361809045226
Recirc,0.0344827586206897
Recirc,0.102040816326531
Sbar,0.225806451612903
Vegbar,0.602934326966458
Sbar,0.972850678733032
Vegbar,0.677637947726166
Recirc,0
Sbar,0.947368421052632
Vegbar,0.469601677148847
Sbar,0.498914616496025
Sbar,0.379596678527562
Recirc,0
Recirc,0
Recirc,0
Recirc,0
Sbar,0.402234636871508
Sbar,0.33955857385399
Vegbar,0.136304062909567
Recirc,0.0602409638554217
Sbar,0.368826170622194
Vegbar,0.217538277987239
Recirc,1
Sbar,0.711864406779661
Vegbar,0.152175563824248
Recirc,0.0289855072463768
Recirc,0
Recirc,0
Sbar,0.05
Recirc,0
Recirc,0
Sbar,0.509734513274336
Vegbar,0.283585695876517
Sbar,0.392484342379958
Sbar,0.326783114992722
Sbar,0.52540054708768
Recirc,0
Recirc,0
Sbar,0.898529411764706
Vegbar,0.325994318182397
Vegbar,0.353629976580796
Sbar,0.67707404103479
Vegbar,0.0927835051546392
Sbar,0.546875
Sbar,0.5271444082519
Vegbar,0.542056074766355
Sbar,0.596218020022247
Recirc,0
Sbar,0.734513274336283
Vegbar,0.301119023397762
Sbar,0.939179632248939
Vegbar,0.511080332409972
Terr,0.00855578370977318
Recirc,0
Vegbar,0.289772727272727
Recirc,1
Sbar,0.692105263157895
Recirc,0.1875
Vegbar,0.536901865369019
Sbar,0.792079207920792
Sbar,0.70189701897019
Sbar,0.902702702702703
Vegbar,0.167342666491996
Sbar,0.651595744680851
Sbar,0.714285714285714
Sbar,0.789370078740158
Vegbar,0.25
Sbar,0.459214501510574
Recirc,0
Sbar,0.911330049261084
Recirc,1
Sbar,1
Sbar,0.833333333333333
Recirc,0.807228915662651
Sbar,0.746376811594203
Sbar,0.19578313253012
Sbar,0.560975609756098
Sbar,0.458781362007168
Sbar,0.666666666666667
Sbar,0.818181818181818
Sbar,0.630952380952381
Sbar,0.342105263157895
Sbar,0.680555555555555
Sbar,0.551401869158878
Sbar,0.682352941176471
Sbar,0.109375
Sbar,0.90625
Vegbar,0.178466076696165
Sbar,0.548387096774194
Sbar,0.942408376963351
Sbar,0.313131313131313
Vegbar,0.581132075471698
Sbar,0.476190476190476
Sbar,0.277777777777778
Sbar,0.964285714285714
Sbar,0.535947712418301
Sbar,0.559139784946237
Sbar,0.121405750798722
Sbar,0.40117994100295
Sbar,1
Sbar,0
Vegbar,0.256448047162859
Sbar,0.346007604562738
Recirc,0
Sbar,1
Const,0.346938775510204
Sbar,0.777777777777778
Sbar,0.258620689655172
Recirc,0.531914893617021
Sbar,0.758169934640523
Sbar,0.91005291005291
Sbar,0.585757271815446
Sbar,1
Sbar,0.610169491525424
Sbar,0.475675675675676
Vegbar,0.0952380952380952
Vegbar,0.346938775510204
Vegbar,0.0709558257656834
Vegbar,0.0283975659229209
Vegbar,0.055993690851735
Recirc,0
Sbar,1
Sbar,0.619718309859155
Vegbar,0.214500214500215
Vegbar,0.247813411078717
Recirc,0
Sbar,0.0149253731343284
Vegbar,0.0718592964822315
Vegbar,0.149519890260631
Recirc,0
Recirc,0.166666666666667
Sbar,0.0214285714285714
Vegbar,0.0833333333333333
Recirc,0
Sbar,0.779727095516569
Sbar,0.903225806451613
Sbar,0.747747747747748
Recirc,0
Recirc,0.793650793650793
Vegbar,0.315555555555556
Sbar,0.215568862275449
Recirc,0
Sbar,0.531177829099307
Vegbar,0.318561151079137
Recirc,0.157894736842105
Sbar,0.783536585365854
Sbar,0.859375
Vegbar,0.280300321772327
Sbar,0.815384615384615
Recirc,0
Sbar,0.948275862068966
Recirc,0
Sbar,1
Vegbar,0
Sbar,0.309168443496802
Vegbar,0.190429687500465
Recirc,0.0454545454545455
Sbar,0.248101265822785
Vegbar,0.161490683229814
Sbar,0.272727272727273
Recirc,0
Vegbar,0.17293997965412
Recirc,0
Vegbar,0.396481732070365
Sbar,0.22363335173937
Sbar,0.0454545454545455
Sbar,0.96969696969697
Sbar,0.727272727272727
Sbar,0.6
Recirc,0
Sbar,0.0394190871369295
Vegbar,0.0841198873986456
Recirc,0
Sbar,0.76
Vegbar,0.33374613003096
Sbar,0
Recirc,0
Sbar,0.170454545454545
Recirc,0
Vegbar,0.12987012987013
Vegbar,0.06265664160401
Sbar,0.762836185819071
Vegbar,0.693236714975845
Vegbar,0
Vegbar,0.175925925925926
Sbar,0.358083832335329
Vegbar,0.0748705694943745
Sbar,0.60387811634349
Vegbar,0.0897718910963944
Sbar,0.0760869565217391
Recirc,0
Sbar,0.85
Vegbar,0.486604361370716
Sbar,0.25
Recirc,1
Vegbar,0.0267406659938781
Sbar,0.0350877192982456
Vegbar,0.140243902439024
Vegbar,0.133333333333333
Sbar,0.470588235295708
Sbar,0.478985507246377
Sbar,0.712933753943218
Vegbar,0.275071633237822
Sbar,1
Sbar,0.79874213836478
